provider,label_provider_fraud_1_0,claims_30d,claims_90d,claims_365d,reimb_30d,reimb_90d,reimb_365d,avg_reimb_day_30d,unique_benes_30d,unique_benes_90d,unique_benes_365d,dx_distinct_30d,px_distinct_30d,deductible_share_30d,ip_claims_365,ip_avg_z_reimb_365,ip_max_z_reimb_365,ip_avg_z_los_365,ip_max_z_los_365,op_claims_365,op_avg_z_reimb_365,op_max_z_reimb_365,claims_total,dup_exact_claims,dup_near_total,upcoding_ip_claims,upcoding_op_claims,overcharge_z_claims,overcharge_iqr_claims
PRV57005,0,2,2,2,310.00,310.00,310.00,155.0000000000000000,1,2,2,2,0,0.00000000000000000000,,,,,,2,-0.23956912182717777,-0.23956912182717777,2,0,0,0,0,0,0
PRV57006,0,33,105,105,10180.00,40560.00,40560.00,391.5384615384615385,4,16,61,22,0,0.01768172888015717092,,,,,,103,0.38168176321820846,2.0981230143631184,105,0,0,0,0,0,21
PRV57010,0,37,57,57,20140.00,24130.00,24130.00,671.3333333333333333,5,12,56,21,0,0.00893743793445878848,,,,,,57,0.13939560927345285,1.029402427671735,57,0,0,0,2,2,9
PRV57011,0,17,17,17,3760.00,3760.00,3760.00,235.0000000000000000,1,4,16,2,0,0.05053191489361702128,,,,,,17,-0.06941583749467087,0.484193266784431,17,0,0,0,0,0,1
PRV57013,0,30,41,41,12600.00,15650.00,15650.00,434.4827586206896552,5,9,31,14,0,0.000000000000000000000000,,,,,,40,0.7442211729954253,4.156641510071465,41,0,0,0,1,1,7
PRV57014,0,32,76,76,4750.00,17170.00,17170.00,163.7931034482758621,9,14,45,16,0,0.02526315789473684211,,,,,,74,0.04947178195053919,2.1136556333245538,76,0,0,0,0,0,6
PRV57015,0,30,44,44,8270.00,22930.00,22930.00,285.1724137931034483,4,10,39,5,0,0.01813784764207980653,,,,,,44,0.36470079930964105,3.9895441456335288,44,0,0,0,0,0,8
PRV57016,0,16,16,16,197600.00,197600.00,197600.00,12350.000000000000,3,5,15,20,3,0.08647773279352226721,16,0.4063339016941948,3.915848649977909,0.49514864254188057064,5.2251699411048299,,,,16,0,0,0,0,0,5
PRV57017,1,23,23,23,266100.00,266100.00,266100.00,12671.428571428571,2,4,21,13,2,0.08829763246899661781,23,0.05584699224129834,2.8546887013478965,0.00138051115143697167,4.2940346335899143,,,,23,0,0,0,0,0,3
PRV57081,0,32,37,37,354000.00,414000.00,414000.00,12206.896551724138,3,10,34,21,0,0.09352542372881355932,37,0.10610049299477065,5.416868703482579,0.20993480554248914851,4.7611011247504106,,,,37,0,0,0,0,0,2
PRV57082,0,5,5,5,100000.00,100000.00,100000.00,20000.000000000000,1,2,5,8,0,0.05340000000000000000,5,0.19252503795889792,0.8443818704874391,-0.66826456891622995261,-0.36115755925730760457,,,,5,0,0,0,0,0,1
PRV57084,0,8,8,8,62040.00,62040.00,62040.00,7755.0000000000000000,1,1,8,9,1,0.12050290135396518375,7,-0.049396802555960746,1.1031436225682705,0.00017691776692132300,1.8221985239272135,1,-0.5489124873895431,-0.5489124873895431,8,0,0,0,0,0,0
PRV57085,0,5,5,5,42000.00,42000.00,42000.00,8400.0000000000000000,1,2,5,9,1,0.12714285714285714286,5,-0.0201663659292443,1.6326318285118029,-0.19645479106735289470,0.36471512770314779380,,,,5,0,0,0,0,0,1
PRV57086,0,6,6,6,53000.00,53000.00,53000.00,8833.3333333333333333,1,2,6,7,3,0.10075471698113207547,6,-0.13918529142287875,0.461682330595703,0.46176583013600346723,1.8462653255082036,,,,6,0,0,0,0,0,0
PRV57087,0,4,4,4,31000.00,31000.00,31000.00,7750.0000000000000000,1,2,4,10,1,0.13780645161290322581,4,-0.03304714674262332,0.4311110125979926,-0.16028445956798766133,0.31367896871298852529,,,,4,0,0,0,0,0,0
PRV57088,0,10,10,10,50590.00,50590.00,50590.00,5059.0000000000000000,1,3,10,6,0,0.12666534888317849377,6,-0.10135408741892328,1.1081258553870494,1.07109859196474901751,4.0208279242429983,4,-0.2338793233120818,-0.009531014037442732,10,0,0,0,0,0,1
PRV57089,0,3,3,3,21000.00,21000.00,21000.00,7000.0000000000000000,1,2,3,9,1,0.15257142857142857143,3,-0.3608838851485554,-0.07342302999456224,0.63481513789477677694,1.4069438694832367,,,,3,0,0,0,0,0,0
PRV57091,0,4,4,4,46000.00,46000.00,46000.00,11500.0000000000000000,1,2,3,17,1,0.09286956521739130435,4,0.11067053935392927,1.2715515955083967,0.00232584060870475236,0.25640175050071542499,,,,4,0,0,0,0,0,0
PRV57092,0,2,2,2,7000.00,7000.00,7000.00,3500.0000000000000000,2,2,2,18,0,0.30514285714285714286,2,-0.5666771887527107,-0.34893874388065876,1.15272053502841521699,1.9692299854913239,,,,2,0,0,0,0,0,0
PRV57093,0,1,1,1,5000.00,5000.00,5000.00,5000.0000000000000000,1,1,1,10,0,0.21360000000000000000,1,-0.5969464910566376,-0.5969464910566376,0.39591617856838968916,0.39591617856838968916,,,,1,0,0,0,0,0,0
PRV57094,0,3,3,3,48000.00,48000.00,48000.00,16000.000000000000,1,2,3,9,0,0.06675000000000000000,3,0.8514083822502913,1.5696533510732689,2.28744596063555284618,5.3586107345698352,,,,3,0,0,0,0,0,0
PRV57096,1,11,11,11,160000.00,160000.00,160000.00,14545.454545454545,1,4,10,9,0,0.07342500000000000000,10,0.1495090982024937,3.3098054903869984,-0.10784779277240128088,1.5541263492406076,,,,11,0,0,0,0,0,2
PRV57097,0,3,3,3,21000.00,21000.00,21000.00,7000.0000000000000000,2,3,3,16,1,0.15257142857142857143,3,-0.3227050143756712,0.2525635597492013,-0.46707632940206125674,-0.27794170075655192508,,,,3,0,0,0,0,0,0
PRV57098,0,31,49,49,271000.00,490000.00,490000.00,9344.8275862068965517,9,19,47,55,5,0.12216974169741697417,49,0.03555252912585408,3.274273997596574,0.06957404314112131777,5.5980169857419665,,,,49,0,0,0,0,0,4
PRV57099,0,14,14,14,6440.00,6440.00,6440.00,460.0000000000000000,2,4,13,2,0,0.00155279503105590062,,,,,,13,0.2480567788492376,2.4240422002816957,14,0,0,0,0,0,3
PRV57100,0,25,25,25,7580.00,7580.00,7580.00,329.5652173913043478,2,6,18,4,0,0.00791556728232189974,,,,,,25,0.34800664500489126,4.1532076201278745,25,0,0,0,0,0,5
PRV57103,1,151,445,2042,108580.00,236260.00,888390.00,3619.3333333333333333,135,315,803,300,4,0.04229139804752256401,29,-0.017766646346235124,4.0531600746054695,-0.24752145892196390446,2.0357427294408806,1972,0.04160520808191295,0.3496294207310847,2049,0,4,1,9,10,288
PRV57104,1,40,112,135,54750.00,155060.00,161630.00,1887.9310344827586207,8,20,61,14,0,0.05852054794520547945,10,0.28276176481552334,1.3352684631681382,0.13268476564667099388,3.2221786718957835,121,-0.10690841535703487,0.4817753072515058,135,0,0,0,0,0,16
PRV57105,0,4,4,4,540.00,540.00,540.00,135.0000000000000000,1,1,3,4,0,0.00000000000000000000,,,,,,4,-0.227006452047928,0.3199249595674615,4,0,0,0,0,0,0
PRV57125,0,52,150,370,9950.00,38800.00,95950.00,343.1034482758620690,17,66,154,46,0,0.01005025125628140704,,,,,,358,-0.015432130933033862,0.3666583864812009,370,0,0,0,2,2,39
PRV57138,0,6,6,6,3480.00,3480.00,3480.00,580.0000000000000000,2,2,6,8,0,0.00000000000000000000,,,,,,6,0.5142702986163264,2.0880237250580587,6,0,0,0,0,0,2
PRV57139,0,16,16,16,5750.00,5750.00,5750.00,410.7142857142857143,1,1,13,4,0,0.00000000000000000000,,,,,,14,0.30768852477432784,1.5298991075963257,16,0,0,0,0,0,3
PRV57140,0,2,2,2,450.00,450.00,450.00,225.0000000000000000,1,1,2,3,0,0.00000000000000000000,,,,,,2,-0.07863313199268375,0.15646140184196752,2,0,0,0,0,0,0
PRV57141,0,17,17,17,175530.00,175530.00,175530.00,10325.2941176470588235,2,4,14,15,3,0.09126645017945650316,15,0.21391399745045064,2.023305258035865,0.24207700871810857379,2.7433972746534146,2,-0.1751053199764529,0.0699602971644859,17,0,0,0,0,0,1
PRV57142,0,12,12,12,6770.00,6770.00,6770.00,615.4545454545454545,2,2,7,9,0,0.00000000000000000000,,,,,,11,-0.05653798135042364,1.570677213503836,12,0,0,0,0,0,3
PRV57143,0,1,1,1,100.00,100.00,100.00,100.0000000000000000,1,1,1,9,0,0.00000000000000000000,,,,,,1,-0.465059128432871,-0.465059128432871,1,0,0,0,0,0,0
PRV57144,0,8,8,8,70000.00,70000.00,70000.00,8750.0000000000000000,3,3,8,18,2,0.10680000000000000000,8,0.13850201395223857,1.2310603397426272,0.03266235062092345899,0.80363300075421190218,,,,8,0,0,0,0,0,1
PRV57145,0,4,4,4,70000.00,70000.00,70000.00,17500.000000000000,1,1,4,9,2,0.06102857142857142857,4,0.846208253638308,3.9348218443630647,-0.09129793845062629069,0.39008289071944146360,,,,4,0,0,0,0,0,1
PRV57146,0,9,9,9,103000.00,103000.00,103000.00,11444.444444444444,1,4,9,9,0,0.09332038834951456311,9,0.3379027175207193,3.1051330051880663,-0.05470807115866174344,1.4743836604630099,,,,9,0,0,0,0,0,1
PRV57147,0,12,12,12,4160.00,4160.00,4160.00,416.0000000000000000,2,5,12,4,0,0.00000000000000000000,,,,,,12,0.31817533766684974,3.1990551171059147,12,0,0,0,0,0,2
PRV57148,0,33,83,83,57530.00,200830.00,200830.00,1917.6666666666666667,5,13,65,18,0,0.09525464974795758735,15,0.21814393347153785,1.7413482212573939,-0.17600585684496520445,1.5165251382120452,67,0.16282711323465865,0.8828792727756978,83,0,0,0,1,1,15
PRV57152,0,42,132,400,15490.00,42210.00,102480.00,516.3333333333333333,30,87,382,77,0,0.00387346675274370562,,,,,,393,-0.12643735785967217,0.16432586391911225,400,0,0,0,2,2,51
PRV57153,0,34,94,94,10380.00,29690.00,29690.00,357.9310344827586207,9,26,92,22,0,0.00867052023121387283,,,,,,92,0.034745073048934504,0.6753793255325578,94,0,0,0,1,1,13
PRV57154,0,35,52,52,11570.00,14630.00,14630.00,385.6666666666666667,5,12,39,15,0,0.01901469317199654278,,,,,,52,0.17356901383589196,2.1580626866103545,52,0,0,0,0,0,6
PRV57160,0,32,100,101,13820.00,33450.00,36750.00,493.5714285714285714,8,18,97,14,0,0.00723589001447178003,,,,,,95,-0.09271826680248185,0.8012482447458452,101,0,0,0,0,0,15
PRV57161,0,6,6,6,1480.00,1480.00,1480.00,296.0000000000000000,2,3,6,3,0,0.00000000000000000000,,,,,,6,0.1384530442125687,1.2435951829582725,6,0,0,0,0,0,2
PRV57162,1,34,100,104,5630.00,105470.00,195680.00,187.6666666666666667,7,16,51,22,0,0.00000000000000000000,7,1.0043544287448167,4.824526900392455,0.57534944940507930233,3.9132772733878915,97,-0.09722616477120391,0.7082662850982309,104,0,0,0,1,2,14
PRV57165,0,31,37,37,38490.00,39720.00,39720.00,1283.0000000000000000,2,10,32,3,0,0.05913224214081579631,3,0.020686279221094523,0.8755304026729333,0.21560344867043686481,1.7871048379268175,34,-0.31289071742610486,0.08014178182690179,37,0,0,0,0,0,4
PRV57167,1,35,116,238,7190.00,23030.00,65100.00,256.7857142857142857,18,41,101,36,0,0.01251738525730180807,,,,,,227,-0.020266971911868988,0.8863132335666698,238,0,0,0,0,0,33
PRV57168,0,31,75,75,14600.00,37140.00,37140.00,486.6666666666666667,10,21,67,29,0,0.00479452054794520548,,,,,,75,0.2611318723800149,3.3004082675339013,75,0,0,0,0,0,19
PRV57169,0,31,31,31,161880.00,161880.00,161880.00,5995.5555555555555556,2,3,26,13,0,0.11215715344699777613,17,0.1099983755516911,3.555637627933972,-0.12949083202321361786,1.3467462605094096,14,-0.07952987839222526,0.4735729827432005,31,0,0,1,0,1,5
PRV57170,1,61,175,579,25260.00,53960.00,168360.00,842.0000000000000000,39,90,232,99,0,0.01543942992874109264,,,,,,564,0.02807404851334416,0.6996444297293564,579,0,2,0,7,7,69
PRV57171,0,39,114,191,6910.00,27510.00,54690.00,246.7857142857142857,11,35,66,31,0,0.01447178002894356006,3,-0.4565598050770407,-0.2018690519341959,-0.18846634724768829321,0.76220982888872022159,186,-0.11516096911526255,0.13821378119975675,191,0,2,0,0,0,29
PRV57172,1,116,373,1757,53050.00,281470.00,1383620.00,1768.3333333333333333,102,255,604,234,1,0.06548539114043355325,87,0.006053517315472834,6.051518926183371,-0.06972068926872556850,2.3256574240754412,1631,-0.04528030714358657,0.15229073580325628,1760,4,4,1,5,5,230
PRV57176,0,32,105,131,5660.00,51450.00,61520.00,188.6666666666666667,8,23,105,23,0,0.18869257950530035336,4,-0.33275693935498263,0.24636076755096092,-0.45998945379086151656,-0.04891139306791386340,123,-0.02475935571492828,1.1457100886757323,131,0,0,0,0,0,14
PRV57179,1,38,110,206,136240.00,259610.00,337460.00,4541.3333333333333333,12,38,140,35,3,0.06337345860246623605,25,-0.03014116728967435,3.069580529140257,0.03986494984920250896,3.4024266327738374,173,0.010860951864889445,0.7384865419602457,206,0,0,0,1,1,24
PRV57181,0,36,113,121,12940.00,30740.00,31910.00,446.2068965517241379,12,27,48,27,0,0.000000000000000000000000,,,,,,118,0.03471177987259656,0.7437141597842828,121,0,0,0,2,2,12
PRV57185,1,35,116,186,70160.00,125290.00,157400.00,2338.6666666666666667,15,31,102,69,3,0.04566704675028506271,7,1.0182341313712118,5.170334255968781,0.37939594403868704375,4.0461422328343565,176,-0.08886365479534414,0.4530290908846701,186,0,0,0,0,0,20
PRV57186,0,34,42,42,10370.00,11860.00,11860.00,345.6666666666666667,3,7,36,4,0,0.02700096432015429122,,,,,,42,0.42662931761751344,3.9895441456335288,42,0,0,0,0,0,5
PRV57189,1,42,124,256,11620.00,33210.00,112310.00,415.0000000000000000,14,38,127,35,0,0.00602409638554216867,4,0.012061862228044257,0.6314794491518013,0.80088528827643284808,3.9204837855760346,247,-0.10609065158834223,0.7713280026463054,256,0,2,0,0,0,24
PRV57190,0,33,83,83,13510.00,23850.00,23850.00,482.5000000000000000,9,14,62,18,0,0.00740192450037009623,,,,,,77,-0.011426326164683316,0.37071480069992263,83,0,0,0,1,1,11
PRV57191,1,98,324,1500,83320.00,406870.00,2424430.00,2777.3333333333333333,88,250,784,194,6,0.10770523283725396063,184,0.1486867618924527,4.297952368821166,0.02985524768387069528,4.7816097488831472,1284,-0.05685001522429193,0.1224648207136244,1500,2,4,1,8,10,193
PRV57193,0,49,150,393,11690.00,38990.00,103520.00,403.1034482758620690,16,63,170,41,0,0.03079555175363558597,,,,,,380,0.002288039616553068,0.9650926206940578,393,0,0,0,2,2,49
PRV57194,0,30,30,30,24260.00,24260.00,24260.00,836.5517241379310345,1,5,26,1,0,0.09258037922506183017,2,0.5343905049912314,0.9895155817365336,-0.28535748917926624595,0.21122440320396253495,28,-0.31653136579359814,0.2574244742681524,30,0,0,0,0,0,1
PRV57196,0,31,68,68,58150.00,94830.00,94830.00,1938.3333333333333333,6,12,42,14,0,0.07346517626827171109,10,-0.22501873036862108,2.1297895957298643,-0.18955535009922107042,2.2896119214996160,55,-0.3593965182014872,-0.09288856987599294,68,0,0,0,0,0,5
PRV57206,1,44,152,490,10540.00,48250.00,235300.00,363.4482758620689655,27,79,226,70,0,0.00569259962049335863,7,0.45427582159948876,4.759374046144572,-0.25982773291261851635,2.2448570918480064,468,-0.03453386130954279,0.17568623833880784,490,0,0,0,4,4,61
PRV57207,0,33,73,73,11620.00,18710.00,18710.00,387.3333333333333333,8,20,49,20,0,0.000000000000000000000000,,,,,,71,-0.003248103570711383,0.8006107318568649,73,0,0,0,1,1,11
PRV57217,0,33,62,62,111740.00,119060.00,119060.00,3724.6666666666666667,5,13,59,17,1,0.07700017898693395382,9,0.3652442472728392,2.0916820436867614,0.09852320218646149407,1.8010651338689437,52,-0.10357454856278878,0.20241636070787525,62,0,0,0,0,0,12
PRV57218,0,47,140,413,12500.00,34760.00,123230.00,416.6666666666666667,30,80,285,76,0,0.01040000000000000000,,,,,,405,0.023032146684369113,0.5221267792824701,413,0,0,0,2,2,53
PRV57219,0,31,46,46,8120.00,11830.00,11830.00,270.6666666666666667,3,12,36,3,0,0.00000000000000000000,,,,,,46,-0.20547074645303318,0.24634070396453836,46,0,0,0,0,0,2
PRV57223,1,32,54,54,156360.00,280530.00,280530.00,5212.0000000000000000,2,11,49,3,0,0.12294704528012279355,34,-0.24254933245698082,2.2373102138139798,-0.13806640686300525717,3.0801980789927428,19,0.03577125598003229,2.139067908523252,54,0,0,0,0,0,4
PRV57224,0,36,118,214,8790.00,36340.00,78960.00,303.1034482758620690,14,36,144,45,0,0.00000000000000000000,2,0.24480912677083305,1.0282639206165753,-0.11057821237561506436,-0.04318229959049392872,210,-0.048699072842818936,0.1768975642286242,214,0,0,0,1,1,30
PRV57210,1,34,43,43,110330.00,137020.00,137020.00,3940.3571428571428571,5,6,35,30,4,0.07934378682135411946,10,0.6771104969209313,4.143169117175736,0.78878608444597033768,3.4328488652636792,32,-0.2676115444673415,0.07892946795512402,43,0,0,0,0,0,1
PRV57211,0,34,99,111,17360.00,78010.00,81930.00,578.6666666666666667,8,26,104,17,0,0.12304147465437788018,8,-0.3116202541470006,0.01692584272088197,-0.53008699451678674918,0.00000000000000000000,103,0.15411599158248188,1.1043619359897547,111,0,0,0,0,0,11
PRV57212,0,34,101,101,12370.00,34670.00,34670.00,426.5517241379310345,6,22,60,21,0,0.000000000000000000000000,,,,,,97,0.007033920050730558,0.39235824817999054,101,0,0,0,1,1,16
PRV57213,0,35,82,82,14890.00,34040.00,34040.00,513.4482758620689655,8,21,76,20,0,0.00268636668905305574,,,,,,79,0.19419308446602862,0.9747352985422393,82,0,0,0,2,2,14
PRV57215,0,11,11,11,48970.00,48970.00,48970.00,5441.1111111111111111,1,5,9,1,0,0.15266489687563814580,8,-0.27118683578868336,3.019949212564001,-0.19802970243837430650,1.8434695597491260,3,0.8046694160960814,1.9534861631984872,11,0,0,0,0,0,2
PRV57216,0,34,82,82,40960.00,106260.00,106260.00,1412.4137931034482759,6,14,62,19,0,0.13305664062500000000,10,-0.0355827642894922,2.512199339541112,0.21637928818895304302,1.6472682958281153,71,-0.11063285848436474,0.2943427877409706,82,0,0,0,0,0,13
PRV57228,0,61,159,529,26260.00,78380.00,379370.00,875.3333333333333333,46,109,336,113,2,0.17296268088347296268,34,-0.1231136732115696,3.313004083222487,-0.32538332224337535488,2.3439953884918167,477,0.023125198522902752,0.5322024556598587,529,0,0,1,4,4,57
PRV57259,0,32,48,48,12780.00,16450.00,16450.00,440.6896551724137931,5,12,38,10,0,0.00625978090766823161,,,,,,47,0.08659569514428231,0.841183893391878,48,0,0,0,0,0,7
PRV57261,0,10,10,10,1600.00,1600.00,1600.00,200.0000000000000000,1,2,9,1,0,0.00000000000000000000,,,,,,9,-0.25478080129670205,0.3149454145384424,10,0,0,0,0,0,1
PRV57262,0,24,24,24,4160.00,4160.00,4160.00,180.8695652173913043,3,5,16,8,0,0.01923076923076923077,,,,,,24,-0.0944439147152759,0.6979439074173858,24,0,0,0,0,0,2
PRV57263,0,32,52,52,17640.00,30130.00,30130.00,608.2758620689655172,3,9,22,5,0,0.00056689342403628118,,,,,,49,0.5588267885428455,1.7853142108740228,52,0,0,0,1,1,14
PRV57264,0,8,8,8,2760.00,2760.00,2760.00,345.0000000000000000,1,3,6,4,0,0.02898550724637681159,,,,,,8,0.5215753267758231,1.6901145466563738,8,0,0,0,0,0,2
PRV57265,0,1,1,1,200.00,200.00,200.00,200.0000000000000000,1,1,1,7,0,0.00000000000000000000,,,,,,1,-0.025513904258663185,-0.025513904258663185,1,0,0,0,0,0,0
PRV57266,0,30,34,34,9030.00,9860.00,9860.00,311.3793103448275862,4,13,32,6,0,0.00664451827242524917,,,,,,31,-0.08835132084467776,0.8933606508749706,34,0,0,0,0,0,3
PRV57269,0,32,37,37,4760.00,5320.00,5320.00,170.0000000000000000,1,10,17,8,0,0.03151260504201680672,,,,,,36,-0.2099464982180974,0.37028297935835475,37,0,0,0,0,0,3
PRV57270,0,9,9,9,1000.00,1000.00,1000.00,125.0000000000000000,2,3,9,5,0,0.00000000000000000000,,,,,,9,-0.22406697582953955,0.14859949259077587,9,0,0,0,0,0,1
PRV57272,0,25,25,25,8770.00,8770.00,8770.00,365.4166666666666667,2,4,18,11,0,0.00000000000000000000,,,,,,25,0.35047959593395644,4.462708183759419,25,0,0,0,0,0,6
PRV57273,0,9,9,9,1090.00,1090.00,1090.00,136.2500000000000000,2,3,6,2,0,0.00000000000000000000,,,,,,9,-0.21709644768293526,0.7766548219304322,9,0,0,0,0,0,0
PRV57274,0,4,4,4,130.00,130.00,130.00,32.5000000000000000,1,2,4,4,0,0.00000000000000000000,,,,,,4,-0.46093944009101695,-0.28718948061527116,4,0,0,0,0,0,0
PRV57275,0,31,61,61,6290.00,11330.00,11330.00,209.6666666666666667,5,10,41,21,0,0.01112877583465818760,,,,,,59,0.1781870348094423,3.144895166133666,61,0,0,0,0,0,7
PRV57276,0,13,13,13,4500.00,4500.00,4500.00,375.0000000000000000,1,6,9,1,0,0.00888888888888888889,,,,,,13,0.1750580194782007,0.725272712414598,13,0,0,0,0,0,4
PRV57277,0,7,7,7,1250.00,1250.00,1250.00,178.5714285714285714,1,2,7,1,0,0.00000000000000000000,,,,,,7,0.014574231747766675,0.438788487339841,7,0,0,0,0,0,1
PRV57278,0,7,7,7,950.00,950.00,950.00,135.7142857142857143,1,2,7,2,0,0.09473684210526315789,,,,,,7,-0.2497718295685346,0.09056169364096285,7,0,0,0,0,0,0
PRV57280,0,3,3,3,170.00,170.00,170.00,56.6666666666666667,1,2,3,1,0,0.00000000000000000000,,,,,,3,-0.38562075332066587,-0.313727665827335,3,0,0,0,0,0,0
PRV57282,1,34,41,41,7920.00,8350.00,8350.00,293.3333333333333333,2,4,25,4,0,0.00000000000000000000,,,,,,39,-0.1579765364283158,0.6753793255325578,41,0,0,0,0,0,3
PRV57283,0,1,1,1,900.00,900.00,900.00,900.0000000000000000,1,1,1,2,0,0.00000000000000000000,,,,,,1,0.6816919307553163,0.6816919307553163,1,0,0,0,0,0,0
PRV57284,1,23,23,23,161570.00,161570.00,161570.00,7693.8095238095238095,4,6,22,26,2,0.12559262239277093520,19,-0.06970981625375428,1.5123570724862443,-0.06196019996209338828,4.5891216695484221,4,0.31217636516322345,0.9030908789383452,23,0,0,0,0,0,1
PRV57285,0,8,8,8,83000.00,83000.00,83000.00,11857.142857142857,1,2,8,8,1,0.09007228915662650602,8,-0.093837276733242,1.686618143514182,-0.10634443254270581970,0.42307158919964181625,,,,8,0,0,0,0,0,1
PRV57286,0,2,2,2,20.00,20.00,20.00,20.0000000000000000,2,2,2,3,0,0.00000000000000000000,,,,,,2,-0.4886472541593426,-0.37456699618531347,2,0,0,0,0,0,0
PRV57304,0,38,93,93,26590.00,68540.00,68540.00,916.8965517241379310,4,13,32,13,0,0.04618277547950357277,3,0.9592127948813826,1.3677829481864054,0.84131842831650740003,2.9664607214693566,88,-0.05201525660952764,0.42989484321169463,93,0,0,0,0,0,12
PRV57311,0,45,133,338,13630.00,39910.00,85340.00,454.3333333333333333,22,62,158,54,0,0.00660308143800440205,,,,,,333,-0.17732340083344053,0.14518729874207761,338,0,0,0,2,2,47
PRV57312,1,39,138,334,14760.00,36270.00,91320.00,508.9655172413793103,18,56,137,49,0,0.00406504065040650407,,,,,,321,0.0190197287001784,0.7469314889938039,334,0,0,0,1,1,43
PRV57319,0,41,126,279,38980.00,89960.00,177460.00,1344.1379310344827586,24,60,252,64,1,0.08424833247819394561,16,-0.2445957107263199,1.923372634466475,0.21748044160671844086,1.9384069494548229,258,-0.10600858572181289,0.17643071271713295,279,0,0,0,2,2,31
PRV57320,0,31,38,38,82210.00,104310.00,104310.00,2740.3333333333333333,6,10,38,21,0,0.07855492032599440457,10,-0.04453840482568803,1.3095127836025422,-0.22321688571001385292,1.05023094690413124127,28,0.5740835941917097,3.1478547092973583,38,0,0,0,0,0,4
PRV57326,0,5,5,5,37000.00,37000.00,37000.00,7400.0000000000000000,2,2,5,18,1,0.14432432432432432432,5,-0.32688891843429707,0.6958410048880166,-0.20421828385098004857,0.12260174518798855125,,,,5,0,0,0,0,0,0
PRV57327,0,3,3,3,190.00,190.00,190.00,63.3333333333333333,1,1,3,3,0,0.00000000000000000000,,,,,,3,-0.3166966956185499,-0.26535687197932806,3,0,0,0,0,0,0
PRV57328,0,31,38,38,2840.00,5360.00,5360.00,94.6666666666666667,4,9,38,7,0,0.05985915492957746479,,,,,,38,-0.3228298400798045,0.0832558490702857,38,0,0,0,0,0,2
PRV57329,0,33,36,36,11250.00,11470.00,11470.00,387.9310344827586207,6,13,35,12,0,0.00533333333333333333,,,,,,34,0.0125001368147592,1.7180454299442371,36,0,0,0,0,0,7
PRV57330,0,30,34,34,63120.00,75570.00,75570.00,2176.5517241379310345,5,10,28,19,2,0.17062737642585551331,12,-0.5649035743108225,0.09663957560289653,-0.11267223514651285019,0.47377436232664494532,21,0.5752370422781977,2.6055329814661934,34,0,0,0,0,0,8
PRV57331,0,35,110,141,39540.00,113290.00,217200.00,1412.1428571428571429,8,32,128,19,2,0.10930703085483055134,16,0.1589639847546303,2.186736465806803,-0.08687008482563072169,2.4319520318298022,117,-0.04523423929375714,0.642610211967907,141,0,0,0,0,0,21
PRV57332,0,34,98,98,10010.00,22560.00,22560.00,333.6666666666666667,6,17,89,12,0,0.00599400599400599401,,,,,,93,-0.1300297349406151,0.23316001467264386,98,0,0,0,0,0,13
PRV57333,0,61,230,1004,19300.00,70420.00,291020.00,665.5172413793103448,57,196,721,126,0,0.01917098445595854922,,,,,,988,0.06310635451142106,0.27648940680748046,1004,0,2,0,9,9,130
PRV57334,0,30,68,68,179950.00,450080.00,450080.00,5998.3333333333333333,3,17,60,18,1,0.09579327590997499305,39,0.11944791397426832,3.9102865330647254,0.25340553238989560936,4.2767563116751216,26,-0.0037604780126277576,0.5538315073067991,68,0,0,0,0,0,8
PRV57336,0,35,104,135,4030.00,19960.00,28220.00,138.9655172413793103,11,29,117,19,0,0.06203473945409429280,,,,,,135,-0.19444806224210637,0.23145649039689306,135,0,0,0,0,0,12
PRV57341,1,40,114,177,198010.00,514440.00,816350.00,6600.3333333333333333,13,39,157,49,3,0.10247967274380081814,76,0.020120541418551192,3.932177715390698,0.06676525326413618327,5.0266715563876940,99,-0.030041049826985244,1.1494290922586625,177,0,0,1,0,0,26
PRV57343,0,31,75,75,17150.00,37090.00,37090.00,571.6666666666666667,2,12,55,7,0,0.00408163265306122449,,,,,,73,0.12082696219450702,1.1244496697603203,75,0,0,0,0,0,14
PRV57344,1,52,156,480,55750.00,126930.00,428700.00,1858.3333333333333333,31,84,189,101,1,0.04297757847533632287,25,-0.13449955964930427,4.061499668656357,0.01163202013352818611,3.3081710496849027,449,0.14733485141258698,0.7013287750125895,480,0,0,1,6,6,93
PRV57345,1,34,88,88,212850.00,465320.00,465320.00,7095.0000000000000000,8,23,82,36,1,0.08529950669485553206,43,0.16012140683779477,3.300072347135856,0.04478014922639452502,4.4834304815685121,43,0.23241432076802315,1.2790813515406831,88,0,0,1,0,0,14
PRV57347,0,35,103,145,31700.00,94980.00,145560.00,1056.6666666666666667,8,33,141,27,0,0.10454258675078864353,17,-0.21272100960175475,0.8846993523913902,-0.10147300840512937843,1.4597234979454182,125,-0.16301122489923336,0.09148630706201734,145,0,0,0,0,0,11
PRV57350,0,31,46,46,59080.00,71390.00,71390.00,2037.2413793103448276,1,9,41,1,0,0.12704807041299932295,9,-0.23586614064663733,0.9894228103033833,-0.43520697587030529344,0.71300622570333221980,37,-0.21421602277056193,0.07495166975459534,46,0,0,0,0,0,3
